ID,Title,Subtitle,Genre,Popular,Recommended,Searchterms,Key,Year,Catalogue,Instruments,Movements,Description
9547,"Prélude no. 19 en la Majeur, BWV.888",,Keyboard,0,0,,,,888,,,
9285,"Prélude no. 20 en la Mineur, BWV.889",,Keyboard,0,0,,,,889,,,
10153,"Prélude no. 21 en Si Bémol Majeur, BWV.890",,Keyboard,0,0,,,,890,,,
9560,"Prélude no. 22 en si bémol mineur, BWV.867 ",,Keyboard,0,0,,,,867,,,"The Prelude and Fugue in B&#x266d; minor, BWV 867, is a keyboard composition by Johann Sebastian Bach. It is the 22nd prelude and fugue in the first book of The Well-Tempered Clavier, a series of 48 preludes and fugues by the composer. It was composed in 1722 or earlier.&#91;1&#93;"
10232,"Prélude no. 22 en Si Bémol Mineur, BWV.891",,Keyboard,0,0,,,,891,,,"The Prelude and Fugue in B&#x266d; minor, BWV 891, is a keyboard composition by Johann Sebastian Bach. It is the 22nd prelude and fugue in the second book of The Well-Tempered Clavier (WTC), a series of 48 preludes and fugues by the composer. It was composed in 1738.&#91;1&#93;"
10003,"Prélude no. 23 en Si Majeur, BWV.892",,Keyboard,0,0,,,,892,,,"Prelude and Fugue in B major, BWV 892, is the 23rd pair of prelude and fugue from Book II of The Well-Tempered Clavier by J. S. Bach, compiled between 1739 and 1744."
9615,"Prélude no. 24 en Si Mineur, BWV.893",,Keyboard,0,0,,,,893,,,"Prelude and Fugue in B minor, BWV&#160;893, is a keyboard composition by Johann Sebastian Bach. It is the 24th and final prelude and fugue in the second book of The Well-Tempered Clavier, a series of 48 preludes and fugues by the composer. It was composed in 1738.&#91;1&#93;"
10068,"Prélude pour orgue en mi mineur",,Keyboard,0,0,,,,,,,
9774,"Puer natus in Bethlehem, BWV.603",,Keyboard,0,0,,,,603,,,"The Orgelbüchlein (Little Organ Book) BWV 599−644 is a set of 46 chorale preludes for organ – one of them is given in two versions – by Johann Sebastian Bach. All but three were written between 1708 and 1717 when Bach served as organist to the ducal court in Weimar; the remainder and a short two-bar fragment came no earlier than 1726, after the composer’s appointment as cantor at the Thomasschule in Leipzig."
9925,"Puer natus in Bethlehem, BWV.603; Gelobet seist du, BWV.604; Der Tag, der ist so freudenreich, BWV.605; Von Himmel hoch, BWV.606",,Keyboard,0,0,,,,603,,,"The Orgelbüchlein (Little Organ Book) BWV 599−644 is a set of 46 chorale preludes for organ – one of them is given in two versions – by Johann Sebastian Bach. All but three were written between 1708 and 1717 when Bach served as organist to the ducal court in Weimar; the remainder and a short two-bar fragment came no earlier than 1726, after the composer’s appointment as cantor at the Thomasschule in Leipzig."
9965,"Quodlibet, for chorus and continuo, BWV.524",,Chamber,0,0,,,,524,,,"The Quodlibet or Wedding Quodlibet, BWV 524, is a lighthearted composition by Johann Sebastian Bach which today exists only in fragmentary form. The line ""In diesem Jahre haben wir zwei Sonnenfinsternissen"" (In this year we have [seen] two solar eclipses) places the composition of the piece in or shortly after 1707, when central Germany was witness to two such celestial events. The extant source—a fair-copy autograph manuscript on three large, folded sheets—was not discovered until 1932."
9389,"Sanctus in C major, BWV.237",,Vocal,0,0,,,,237,,,"Most of Johann Sebastian Bach's extant church music in Latin—settings of (parts of) the Mass ordinary and of the Magnificat canticle—dates from his Leipzig period (1723–50). Bach started to assimilate and expand compositions on a Latin text by other composers before his tenure as Thomaskantor in Leipzig, and he continued to do so after he had taken up that post. The text of some of these examples by other composers was a mixture of German and &#91;scores&#93;.&#91;1&#93;"
9570,"Sanctus in D major, BWV.238 ",,Vocal,0,0,,,,238,,,"Most of Johann Sebastian Bach's extant church music in Latin—settings of (parts of) the Mass ordinary and of the Magnificat canticle—dates from his Leipzig period (1723–50). Bach started to assimilate and expand compositions on a Latin text by other composers before his tenure as Thomaskantor in Leipzig, and he continued to do so after he had taken up that post. The text of some of these examples by other composers was a mixture of German and &#91;scores&#93;.&#91;1&#93;"
9886,"Sanctus in D minor, BWV.239",,Vocal,0,0,,,,239,,,"Missa Providentiae is a Kyrie–Gloria Mass in D minor composed by Antonio Caldara, which around 1728 was expanded into a Missa tota by Jan Dismas 31, of his own hand. Around 1738–1741, Johann Sebastian Bach made a copy of a Sanctus, BWV&#160;239, which was based on the first section of the Gloria of Caldara's Kyrie–Gloria Mass.&#91;1&#93;&#91;2&#93;"
9396,"Schaffs mit mir, Gott, nach deinem Willen, BWV.514",,Vocal,0,0,,,,514,,,"The title Notebook for Anna Magdalena Bach (German: Notenbüchlein für Anna Magdalena Bach) refers to either of two manuscript notebooks that the German Baroque composer Johann Sebastian Bach presented to his second wife, Anna Magdalena. Keyboard music (minuets, rondeaux, polonaises, chorales, sonatas, preludes, musettes, marches, gavottes) makes up most of both notebooks, and a few pieces for voice (songs, and arias) are included."
9762,"Schaut, ihr Sunder, BWV.408",,Vocal,0,0,,,,408,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
10120,"Schmücke, dich o liebe Seele, BWV.654",,Keyboard,0,0,,,,654,,,"The Great Eighteen Chorale Preludes, BWV 651–668, are a set of chorale preludes for organ prepared by Johann Sebastian Bach in Leipzig in his final decade (1740–1750), from earlier works composed in Weimar, where he was court organist. The works form an encyclopedic collection of large-scale chorale preludes, in a variety of styles harking back to the previous century, that Bach gradually perfected during his career. Together with the Orgelbüchlein, the Schübler Chorales, the third book of the Clavier-Übung and the Canonic Variations, they represent the summit of Bach's sacred music for solo organ.&#91;1&#93;"
9429,"Seelenbrautigam, BWV.409",,Vocal,0,0,,,,409,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9856,"Seelenweide, mein Freude, BWV.497",,Vocal,0,0,,,,497,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
9492,"Sei gegrüsset, Jesu gütig, BWV.768 ",,Keyboard,0,0,,,,768,,,"Sei gegrüßet, Jesu gütig, BWV&#160;768, also known as Partite diverse sopra ""Sei gegrüßet, Jesu gütig"", is a chorale partita for organ by Johann Sebastian Bach."
9685,"Selig, wer an Jesum denkt, BWV.498",,Vocal,0,0,,,,498,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
9604,"Sinfonia, for organ",,Keyboard,0,0,,,,,,,
10111,"Sinfonia for 2 Violins and Strings",,Orchestral,0,0,,,,,,,
9635,"Sinfonia in D major, for Violin, 3 Trumpets, Timpani, 2 Tboes, Strings and Continuo, BWV.1045 ",,Orchestral,0,0,,,,1045,,,"Sinfonia in D major, BWV&#160;1045, sometimes referred to as a violin concerto movement (Konzertsatz), is an orchestral work for solo violin, three trumpets, timpani, two oboes, strings and continuo, by Johann Sebastian Bach.&#91;1&#93; A late work composed in Leipzig between c.&#8201;1742 and 1746,&#91;2&#93; surviving only as a fragment,&#91;3&#93;&#91;4&#93; the movement is a sinfonia of an otherwise lost cantata.&#91;5&#93;&#91;6&#93;&#91;7&#93; In particular, the piece ends abruptly, with the last two bars (151 and 152) appearing in someone else's hand and attached as a separate page at the end of the manuscript, which is otherwise in Bach's hand. The work features a highly virtuosic concertato part with extensive chordal and arpeggiated passages and at one point reaches an ""unusual high for Bach's violin music""."
9360,"Sinfonia in F major, BWV.1046a",,Orchestral,0,0,,,,1046,,,"The Brandenburg Concertos (BWV 1046–1051) by Johann Sebastian Bach are a collection of six instrumental works presented by Bach to Christian Ludwig, Margrave of Brandenburg-Schwedt, in 1721 (though probably composed earlier). The original French title is Six Concerts avec plusieurs instruments,&#91;1&#93;&#91;a&#93; meaning ""Six Concertos for several instruments"". Some of the pieces feature several solo instruments in combination. They are widely regarded as some of the greatest orchestral compositions of the Baroque era.&#91;2&#93;&#91;3&#93;&#91;4&#93;"
9662,"Singet dem Herrn ein neues Lied, BWV.225 ",,Vocal,0,0,,,,225,,,"Singet dem Herrn ein neues Lied (Sing unto the Lord a new song), BWV 225, is a motet by Johann Sebastian Bach. It was first performed in Leipzig around (probably) 1727. The text of the three-movement motet is in 149&#58;1–3), the third stanza of ""Nun lob, mein Seel, den Herren"" (a 1530 hymn after Psalm 103 by Johann Gramann) for the second movement, and after Psalm 150:2 and 6 for its third movement Psalms&#32;150&#58;2,6.&#91;1&#93;"
9733,"Singt dem Herrn ein neues Lied, BWV.411",,Vocal,0,0,,,,411,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
9865,"So gehst du nun, mein Jesu, hin, BWV.500",,Vocal,0,0,,,,500,,,"Songs and arias by Johann Sebastian Bach are compositions listed in Chapter 6 of the Bach-Werke-Verzeichnis (BWV 439–524), which also includes the Quodlibet.&#91;1&#93; Most of the songs and arias included in this list are set for voice and continuo. Most of them are also spiritual, i.e. hymn settings, although a few have a worldly theme. The best known of these, ""Bist du bei mir"", was however not composed by Bach."
9460,"So gibst du nun, mein Jesu, gute Nacht, BWV.412",,Vocal,0,0,,,,412,,,"Johann Sebastian Bach's chorale harmonisations, alternatively named four-part chorales, are Lutheran hymn settings that characteristically conform to the following:"
10018,"Solo Concerto no. 1 in D major, BWV.972 ",,Keyboard,0,0,,,,972,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
9998,"Solo Concerto no. 2 in G major, BWV.973 ",,Keyboard,0,0,,,,973,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
9276,"Solo Concerto no. 3 in D minor, BWV.974 ",,Keyboard,0,0,,,,974,,,"The Oboe Concerto in D&#160;minor, S&#160;D935, is an early 18th-century concerto for oboe, strings and continuo attributed to the Venetian composer Alessandro Marcello. The earliest extant manuscript containing Johann Sebastian Bach's solo keyboard arrangement of the concerto, BWV&#160;974, dates from around 1715. As a concerto for oboe, strings and continuo group, its oldest extant sources date from 1717: that year it was printed in Amsterdam, and a C&#160;minor variant of the concerto, S&#160;Z799, was written down."
9503,"Solo Concerto no. 4 in G minor, BWV.975 ",,Keyboard,0,0,,,,975,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
9376,"Solo Concerto no. 5 in C major, BWV.976 ",,Keyboard,0,0,,,,976,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
10148,"Solo Concerto no. 7 in F major, BWV.978 ",,Keyboard,0,0,,,,978,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
9470,"Solo Concerto no. 9 in G major, BWV.980 ",,Keyboard,0,0,,,,980,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
9519,"Solo Concerto no. 10 in C minor, BWV.981 ",,Keyboard,0,0,,,,981,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
9787,"Solo Concerto no. 11 in B flat major, BWV.982 ",,Keyboard,0,0,,,,982,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
9702,"Solo Concerto no. 13 in C major, BWV.984 ",,Keyboard,0,0,,,,984,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
9759,"Solo Concerto no. 14 in G minor, BWV.985 ",,Keyboard,0,0,,,,985,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
9888,"Solo Concerto no. 16 in D minor, BWV.987 ",,Keyboard,0,0,,,,987,,,"Apart from his orchestral keyboard concertos and his solo organ concertos, Johann Sebastian Bach composed keyboard concertos for unaccompanied harpsichord:"
9598,"Solo in C",,Chamber,0,0,,,,,,,
10185,"Sonata in G",,Chamber,0,0,,,,,,,
9703,"Sonata in G minor",,Chamber,0,0,,,,,,,
9764,"Sonata no. 1 for Solo Violin in G minor, BWV.1001",,Chamber,0,0,,,,1001,,,"The Sonatas and Partitas for Solo Violin (BWV 1001–1006) are a set of six works composed by Johann Sebastian Bach. They are sometimes referred to in English as the Sonatas and Partias for Solo Violin in accordance with Bach's headings in the autograph 1&#93;&#91;page&#160;needed&#93; The set consists of three sonatas da chiesa in four movements and three partitas (or partias) in Baroque suite dance-form movements. The 2nd Partita is widely known for its Chaconne, considered one of the most masterful and expressive works ever written for solo violin.&#91;2&#93;"
